UniqueID,V1,V2,V3,V4,V5,V6,V7,Stub,CONCEPT,DOMAIN
B25034_002,14.11763214237412,46.7818317624001,167.68484448901762,29.69573700607367,19.607840935393714,282.74232102004123,207.85328370779692,Built 2014 or later,ENVIRONMENT,Building age
B25034_003,14.892910773919372,43.95937609745337,175.46717192733075,29.357942844910756,22.88554673243525,280.5587143178577,153.22450368986392,Built 2010 to 2013,ENVIRONMENT,Building age
B25034_004,16.111795142163228,71.13452188826265,222.99850619640503,43.80185822864826,27.171534102128952,184.72833489204166,104.02491871814787,Built 2000 to 2009,ENVIRONMENT,Building age
B25034_005,18.04678145257476,101.45171405163363,123.76693902802494,48.88085136012435,32.258149304679804,205.72473110212832,100.24920201433088,Built 1990 to 1999,ENVIRONMENT,Building age
B25034_006,25.76393344690539,154.6844951635704,70.1650328224806,74.28398770369488,39.4722946616449,191.25293821873515,162.4565790283969,Built 1980 to 1989,ENVIRONMENT,Building age
B25034_007,52.94157107696137,152.84104251296412,28.078252719834918,92.378692931709665,93.33267859369846,115.95460493727059,207.10593466507797,Built 1970 to 1979,ENVIRONMENT,Building age
B25034_008,148.6123099479752,88.15700586389254,14.37938186146623,108.4429462610035,207.95191262917032,63.41480163182872,220.13611518868265,Built 1960 to 1969,ENVIRONMENT,Building age
B25034_009,263.07874326990424,39.979872360521256,11.399649141517227,127.29004733150195,286.66370675231855,29.858797981317498,115.98101585189573,Built 1950 to 1959,ENVIRONMENT,Building age
B25034_010,176.53572448239262,20.629609003685914,10.220181631642088,65.10096137803808,165.2683393619988,21.386881325401657,123.78599526037412,Built 1940 to 1949,ENVIRONMENT,Building age
B25034_011,70.06560706817841,11.612732530674805,5.547206429995714,16.847375712774582,81.0429063830045,12.05445162783004,208.34534120489928,Built 1939 or earlier,ENVIRONMENT,Building age
B25041_002,19.31700834685857,16.096954658897797,16.635158928298413,27.606345247326786,13.605660812370632,231.52724528107558,971.2034093537075,No bedroom,ENVIRONMENT,Accommodation size
B25041_003,15.990360490225381,8.951306532231069,8.694587419708192,15.597000757284126,13.773101552414454,386.8311499768098,599.2575470955198,1 bedroom,ENVIRONMENT,Accommodation size
B25041_004,50.07673083168716,44.1568681777951,31.98973733061926,49.09237259540581,72.40805506536707,216.92328225428227,205.18294204651966,2 bedrooms,ENVIRONMENT,Accommodation size
B25041_005,103.19939989137616,126.88421110938792,108.54889407677459,97.11275975611223,147.22795712398025,46.12823890596916,32.43519275023459,3 bedrooms,ENVIRONMENT,Accommodation size
B25041_006,99.84299522438074,117.22875785830063,117.37176216787286,75.78599363777636,97.58631797328313,23.177783108488846,16.089664004937173,4 bedrooms,ENVIRONMENT,Accommodation size
B25041_007,84.58861987157394,74.37070944158688,73.86624801910062,40.34529638030579,61.81145206626285,19.36577813231058,22.347989505760843,5 or more bedrooms,ENVIRONMENT,Accommodation size
B25056_003,12.037139342413,20.282620488092366,21.810640922729693,27.94203720088182,21.323381969691287,61.73485212396148,264.004326084802,Less than $100,ENVIRONMENT,Rent
B25056_004,12.54270320111672,19.944663582840533,16.884645632366396,25.32705001464625,18.651334835529234,35.444796067882095,219.65414224206802,$100 to $149,ENVIRONMENT,Rent
B25056_005,9.309234734031316,15.092536738534971,14.297567328520685,17.669625617280975,14.982903017052188,29.602932923810666,403.79704424402235,$150 to $199,ENVIRONMENT,Rent
B25056_006,9.955054465580563,14.483376034354272,10.910873215510996,28.44974176421704,15.849797338944677,35.46375721391188,545.3047618826254,$200 to $249,ENVIRONMENT,Rent
B25056_007,14.156689316124332,12.736369291011732,15.254917489967617,25.30633803723581,17.774854086643725,23.957414178155403,542.5329243776756,$250 to $299,ENVIRONMENT,Rent
B25056_008,14.75726364520896,21.411212965021257,22.24335398072817,32.13556048826721,32.87658107385995,27.742821379752296,291.6250018147781,$300 to $349,ENVIRONMENT,Rent
B25056_009,8.51660131781961,18.97402596699143,19.09653646713701,32.775578186949,33.5251572615805,29.966631018303858,240.75848333236095,$350 to $399,ENVIRONMENT,Rent
B25056_010,13.947522456501812,23.521788403537524,21.272751064920705,35.300474271948026,53.07398839416173,26.421204443641344,162.36273407266236,$400 to $449,ENVIRONMENT,Rent
B25056_011,6.8427464534726905,21.66610999336535,21.172101559575616,31.155435208575167,47.91192583663565,35.945038405185656,182.28271692153857,$450 to $499,ENVIRONMENT,Rent
B25056_012,17.221325181457967,31.124266548243668,28.15441085589882,49.22018410073768,66.08668831982395,49.681821392430464,158.25525350792446,$500 to $549,ENVIRONMENT,Rent
B25056_013,10.03250192722032,28.94988933235317,21.154685464816158,36.25970261426431,60.7691420801302,67.44814746631067,196.4385645498823,$550 to $599,ENVIRONMENT,Rent
B25056_014,19.16361024566767,37.083029799079654,28.63273753843606,55.64119856354092,75.48281308082801,101.74983839537389,190.04332025422823,$600 to $649,ENVIRONMENT,Rent
B25056_015,15.395471658711704,34.94145998287105,28.382963863987285,52.47390324777725,68.7708395626711,145.59038880527018,236.15233037178797,$650 to $699,ENVIRONMENT,Rent
B25056_016,22.79366571163523,41.87543781904607,35.82772476803979,64.70914794988309,75.99267944906629,181.76664557519334,249.2503669400633,$700 to $749,ENVIRONMENT,Rent
B25056_017,22.92691383282915,49.66376747365547,39.613790391211694,68.77930375767575,79.65863884282363,232.80667401133624,257.50055795182305,$750 to $799,ENVIRONMENT,Rent
B25056_018,32.338658895044944,56.99419248847989,55.17946833606817,81.9589749376914,78.59234064161497,300.04059062114715,279.26189241045284,$800 to $899,ENVIRONMENT,Rent
B25056_019,35.3722794383868,60.102418376100466,72.4600905128411,88.62278573165678,71.67655955290881,418.22651617320446,325.13787049259554,$900 to $999,ENVIRONMENT,Rent
B25056_020,50.0502947331645,70.4952324737834,100.6922334561875,90.50150127263412,61.015151106103914,494.1343243162171,356.700170261797,"$1,000 to $1,249",ENVIRONMENT,Rent
B25056_021,60.05719281350186,76.61492436526768,130.67769139082816,82.70038418176539,41.61350423919687,554.4498116726094,408.1300432514432,"$1,250 to $1,499",ENVIRONMENT,Rent
B25056_022,91.2472226557137,66.54349723458893,99.91098763936145,69.83973518455139,24.86450103607673,479.341675201333,469.6036485625156,"$1,500 to $1,999",ENVIRONMENT,Rent
B25056_023,120.79214653303066,45.49032219736597,55.30028558787675,46.8165591552601,15.14956570190086,379.7326555149906,531.8241221318541,"$2,000 to $2,499",ENVIRONMENT,Rent
B25056_024,122.60986179112248,33.323626402727996,51.487391449314565,29.4662061410722,11.784481751043401,301.48010155919474,530.8860825088809,"$2,500 to $2,999",ENVIRONMENT,Rent
B25056_025,77.88019020046086,22.395785973895883,47.411915274455524,13.78659485098057,7.070004284808709,189.48157354461335,561.2507925224203,"$3,000 to $3,499",ENVIRONMENT,Rent
B25056_026,50.343571448504676,10.85924002767911,23.550718829529753,7.656144966456169,6.6450277193994225,134.67118389426966,588.4221227630452,"$3,500 or more",ENVIRONMENT,Rent
B25070_002,36.20858676020104,42.14583622522513,44.72432843315865,51.96724052996975,56.980617008077374,229.8741061148684,334.19585196699234,Less than 10.0 percent,ENVIRONMENT,Housing Cost
B25070_003,41.77035893300947,52.58567050560158,59.57031340161615,55.703150402432364,71.28627301172345,322.14004647758,294.9406271264311,10.0 to 14.9 percent,ENVIRONMENT,Housing Cost
B25070_004,47.67378283276882,57.87550205170484,67.91916174644518,60.05479379128913,65.54377323439789,365.50699909777484,298.5536620452597,15.0 to 19.9 percent,ENVIRONMENT,Housing Cost
B25070_005,48.60582009090194,56.53437463928162,73.60004000892884,62.41866601612905,57.963800804609875,366.4640630426964,315.952280916541,20.0 to 24.9 percent,ENVIRONMENT,Housing Cost
B25070_006,43.75216099711504,51.50960329763401,65.2625861710235,61.97370263743702,48.74228101996885,337.63352172711035,369.27340682938853,25.0 to 29.9 percent,ENVIRONMENT,Housing Cost
B25070_007,44.148618434093265,49.98534013442563,64.79101953933008,66.42653177926759,49.01404981205848,311.7732079449058,353.48785550186074,30.0 to 34.9 percent,ENVIRONMENT,Housing Cost
B25070_008,44.70278336639446,51.08396068565008,69.53882575152203,73.00362380237488,48.95420773602554,304.22941427219314,322.5627290506504,35.0 to 39.9 percent,ENVIRONMENT,Housing Cost
B25070_009,46.658913749016264,49.97303545240956,69.44729699190519,75.1862520813643,46.21302519426294,273.11197776339844,323.566447842384,40.0 to 49.9 percent,ENVIRONMENT,Housing Cost
B25070_010,45.228058683743825,43.44097659597583,58.57202235680465,66.36597236317088,38.651009390585905,236.4018932532069,371.91891965647375,50.0 percent or more,ENVIRONMENT,Housing Cost
B28001_004,78.61161405333446,89.8121118402593,45.01323018141575,53.11012923078462,129.66600208529508,65.34846793220558,167.62228379236703,Desktop or laptop with no other type of computing device,ECONOMY,Digital devices
B28001_006,54.62613405597424,61.23462014468096,60.79068875825332,108.24543269802842,78.29195829468613,92.42930064662055,147.73147780936006,Smartphone with no other type of computing device,ECONOMY,Digital devices
B28001_008,67.78356427369775,70.62319320822921,40.04315116838596,61.398720399065375,105.71170220469182,61.00154322877652,184.61513304301363,Tablet or other portable wireless computer with no other type of computing device,ECONOMY,Digital devices
B28001_011,55.013503021501506,51.92752275626551,29.216205987997185,66.34729727046609,95.22190363404785,39.72327425799517,217.35281334269797,No Computer,ECONOMY,Digital devices
B28002_003,67.99087542111077,82.94725822173186,35.23492960593334,49.77596434483526,126.33787613713233,57.9608480876873,115.74731778250857,Dial-up with no other type of Internet subscription,ECONOMY,Digital connectivity
B28002_006,66.57964347438366,75.81864201797092,72.21270594220529,91.22831490944563,86.4782850094369,113.0246239450884,142.11672507271876,Cellular data plan with no other type of Internet subscription,ECONOMY,Digital connectivity
B28002_008,80.88238052281228,91.08630903961645,64.76815068141846,67.84252597766837,120.27278273986364,97.70651429997818,154.75632636844918,"Broadband such as cable, fiber optic or DSL with no other type of Internet subscription",ECONOMY,Digital connectivity
B28002_009,83.62959723896776,105.15369334691884,105.01968869070213,87.6342182775524,90.7393183959563,82.96021438195072,78.54369366837457,Satellite Internet service,ECONOMY,Digital connectivity
B28002_010,50.41732693335229,70.69463060969429,57.81312059283393,72.21283771866625,80.70655661326866,46.36898251862026,62.957956477153964,Satellite Internet service with no other type of Internet subscription,ECONOMY,Digital connectivity
B28002_012,57.61246170558808,65.57894162077048,69.97626882535715,70.74494041674753,76.93491538375345,134.97778213773893,291.25854672264546,Internet access without a subscription,ECONOMY,Digital connectivity
B28002_013,56.0464424750134,55.705675609597726,38.24505333328951,78.46744842132235,89.40780480441619,51.64639866625463,190.03477494385598,No Internet access,ECONOMY,Digital connectivity
B28005_005,100.50342106740533,106.68133381425385,133.92796202038016,120.8136409043536,97.7936310732719,78.60478450471892,35.42717676633637,With a broadband Internet subscription,ECONOMY,Digital connectivity
B28005_006,62.33927986307866,63.669880198283245,101.89848836926976,175.43750654788144,60.39274901411152,60.532035602339306,37.2652825351073,Without an Internet subscription,ECONOMY,Digital connectivity
C02003_012,140.65563111348794,120.18879052539721,157.98269657419434,189.91238503719927,79.35072079849355,124.62019786122505,102.89842835512535,Population of two races:,POP,Race / Ancestory / Citizenship
C02003_018,192.59511512305752,140.26780181132025,156.79090008074482,127.08597230585599,72.52695422314602,135.99981697467356,140.94261696354613,Population of three races,POP,Race / Ancestory / Citizenship
C17002_002,63.93372565697396,67.01797277794586,75.53685595667893,104.63986351814809,62.302348670571895,109.63078080883281,152.92272216399297,Under .50,ECONOMY,Wealth
C17002_003,59.71944512896046,66.31711957516882,83.20428879120357,135.6225129133555,66.69180047855185,79.86272432582598,136.01269761174558,.50 to .99,ECONOMY,Wealth
C17002_004,67.30010518509387,80.61717679002098,99.46814281187733,154.94674382965601,82.49012573009034,86.16992906749361,109.42229630940803,1.00 to 1.24,ECONOMY,Wealth
C17002_005,75.43518342030507,86.86342971238315,117.3463946557459,168.9341485630095,93.86673333765569,89.68226727874381,96.0997993802997,1.25 to 1.49,ECONOMY,Wealth
C17002_006,88.6252302385646,99.71132054868647,123.7017015061758,164.8642392632023,98.83232612103825,97.82434117834698,96.10149822352182,1.50 to 1.84,ECONOMY,Wealth
C17002_007,90.93961767724183,100.34733292828415,126.19303504508326,154.43793189413682,110.65290513812735,102.496629810003,94.0407844626671,1.85 to 1.99,ECONOMY,Wealth
C17002_008,113.08710639751465,109.50815841393175,99.18303872835699,82.43528186481555,107.27322053853408,104.01509659047059,89.1587166894815,2.00 and over,ECONOMY,Wealth
C24030_003,30.01545217731043,62.592600096511,82.93480494028468,165.70525523180214,77.1768350233967,46.48901504207094,27.548247750350445,"Agriculture, forestry, fishing and hunting, and mining:",ECONOMY,Employment
C24030_010,133.60917839033058,117.21068167699815,124.04729693872952,120.01080086143637,105.60429394902184,117.9610737930985,87.82803223905805,"Transportation and warehousing, and utilities:",ECONOMY,Employment
C24030_014,90.43552647147752,85.58857768222492,73.35574001926874,54.07336209866137,83.78763926972952,172.9584469028599,160.04685099187105,"Finance and insurance, and real estate, and rental and leasing:",ECONOMY,Employment
C24030_018,85.7507450008533,75.91070531992969,62.63415043137105,36.69227851461614,71.2659383793923,232.08934380113564,195.33412549985204,"Professional, scientific, and technical services",ECONOMY,Employment
C24030_019,85.6173677657643,87.39300782784278,81.83047144433144,54.86149219457956,80.60053388871675,222.84737387167812,115.75948370738998,Management of companies and enterprises,ECONOMY,Employment
C24030_020,124.66200026829475,108.77890427821775,111.18121303201718,156.31174576557046,98.31077178720082,113.686589356609,98.97014725551786,Administrative and support and waste management services,ECONOMY,Employment
C24030_021,106.83063229364026,90.98017944040971,83.52568237105368,67.693235078964,101.24115002723902,140.31668171277843,156.3673003153113,"Educational services, and health care and social assistance:",ECONOMY,Employment
C24030_024,110.79432675563913,104.68141355877788,103.25149644797497,108.47513491446017,96.54444946192375,150.82046094429285,161.59460171907008,"Arts, entertainment, and recreation, and accommodation and food services:",ECONOMY,Employment
C24030_030,46.40656536972535,70.33336126238869,96.42672184856363,202.19598706772334,68.36418715055,69.1668069377424,40.68501370536148,"Agriculture, forestry, fishing and hunting, and mining:",ECONOMY,Employment
C24030_037,129.46822603109683,115.31142944914382,123.83057447743069,114.37056241344567,98.84692610936149,132.56833640777342,94.71634809398778,"Transportation and warehousing, and utilities:",ECONOMY,Employment
C24030_041,103.3358344489803,110.50207589964343,101.20739931198904,68.29541288165724,111.82142761591196,163.17152480960164,111.84023498365706,"Finance and insurance, and real estate, and rental and leasing:",ECONOMY,Employment
C24030_045,100.27200917754146,87.85994688739713,74.84240130689174,48.19972915813862,84.55153502691705,184.79909436924655,182.6408964473688,"Professional, scientific, and technical services",ECONOMY,Employment
C24030_046,86.04081793747866,106.46427650789548,98.67389219069038,63.44882951070676,99.29459999783626,175.81893424947387,200.0226760033509,Management of companies and enterprises,ECONOMY,Employment
C24030_047,111.54713788813149,105.2592831775386,110.31389971672698,126.54976436859415,89.5391819957833,150.70632767439628,109.32486160102206,Administrative and support and waste management services,ECONOMY,Employment
C24030_048,106.40651151029333,102.94003420496232,94.51170476800085,76.57302241544328,109.57705944841317,118.39517576898686,103.43899409750298,"Educational services, and health care and social assistance:",ECONOMY,Employment
C24030_051,96.47174846754531,102.90932675111615,103.6073748924544,106.39296872560176,99.79259288250715,142.71542584042692,129.07325971116964,"Arts, entertainment, and recreation, and accommodation and food services:",ECONOMY,Employment
