GEOID,cluster
132379601012,7
132379601021,4
132379602023,7
132379602027,3
132379602025,2
132379602026,7
130970806031,4
130670303453,5
130670303452,10
130670303441,5
130670304112,6
130670304113,5
130670304122,5
130670304121,5
130670304124,5
130670304141,5
130670304131,5
130670304132,5
130670302391,3
131171305061,4
130890235061,2
130890234241,4
130670304102,9
130670304091,3
130670304092,3
130670303433,3
130670303431,3
130670303432,3
130670303422,3
130670303421,3
130670303402,3
130670303401,3
130670303412,4
130670303411,4
130670314091,4
130670314092,9
130670314081,6
130670314082,4
130670301072,4
130670301061,4
130670305053,5
131790105021,7
131790105022,7
131790105012,7
131999705006,2
131999705003,7
132270502002,9
132270506002,7
132270506003,7
132270506001,7
132270506004,7
132270503002,7
132270503001,7
132270505001,1
132270505002,7
130670302092,4
130670302091,4
130670303281,3
130670309051,8
130670309052,4
130670310011,6
130670310012,5
130670311121,3
130670315031,4
130919602002,7
130919604001,7
130919604003,2
130919606002,7
130919605002,7
131299707001,7
131299707003,7
131299709001,7
131299709003,7
131299701003,7
131299701002,7
131299702004,7
130670302201,4
130490102002,7
130490101003,1
130490101004,1
132950205011,1
132950209013,7
130810102022,2
130810104003,2
130630405223,6
130630405202,5
130630405203,5
130630405192,5
130510042073,5
130730301022,3
131171301051,7
131171302051,4
131171302052,4
131171306032,4
131210094022,10
131210011003,10
131210011002,10
131210105133,6
131210105131,4
131210103041,4
131210103042,4
131210105141,4
131210105142,4
131210105143,9
131210103011,4
130210136031,4
132579703012,6
132579703014,2
132579703013,2
132579703021,1
131999708004,7
131999708006,2
131999708001,2
131999707003,7
132150114002,1
132150106081,4
132150106082,2
132150033023,2
132150033021,2
132150033022,2
132150033011,2
132150106073,2
132150106072,2
132150106071,2
132150108023,4
132150108021,4
132150107034,2
132150107023,2
132150107013,2
132150106023,2
131150020003,7
132971105062,4
132971105061,4
132971106032,7
132971106031,7
131850106043,4
130510042121,9
132250401011,7
132250401024,7
132250401023,4
131018801001,7
131018802001,7
132399603002,7
132399603001,7
131171305102,4
131171304063,4
131171304062,4
131171304103,4
131171302031,4
130730303071,4
130730303072,4
130490101001,7
132379602011,7
132379603004,7
132731205001,7
132731204001,2
132731204003,2
132731203002,2
131510704021,4
131510703043,4
131510703041,9
131510703042,9
132019502002,2
132019502001,7
131499702002,7
131499702001,7
131499702003,7
131499701001,7
131499701002,1
131499703001,7
131499703002,7
132190302001,4
131530211071,4
131530204001,2
131530208002,1
131530208001,4
131530210003,1
131530210001,8
131530211034,4
131530211032,4
131530214001,4
131530214002,8
131530214003,6
130970805063,4
131319503001,7
131319503004,2
131319505001,7
131319505003,4
131319505004,6
131319504001,7
131319504002,7
131790102081,7
131790102071,6
131790102072,6
131790102062,9
131790102051,9
131790101022,9
131790101032,5
131790102022,6
131350504352,9
131350505311,4
131350505313,4
131350505333,4
131350505332,4
131350504361,5
131350504363,9
131350504362,4
130390104013,9
130390104011,4
130670315091,4
130670315094,4
130670311131,5
130670311142,5
130670311141,5
131131403063,4
131131401021,4
131131401013,4
131131405012,4
131510703103,4
131510703102,4
131510702052,7
131510702051,4
131510702053,4
131510703092,4
131510701142,5
131510701111,9
131510701112,6
130771708011,7
131299706003,6
131299706001,5
131850102012,7
131850114034,6
131850114032,7
131850114031,7
131850109002,2
130790701003,7
130790701001,7
130670303363,3
131999707005,7
131999707004,7
132171009031,4
132171009022,4
132171009021,4
132171009012,7
132171009013,4
132171002012,7
132171005012,4
132171005013,4
130890214131,6
130890214132,6
130890214112,9
131210114181,3
131210114182,3
131210114184,3
131210017001,10
132171008002,7
131210116101,3
131210116102,9
131210116142,4
130210125002,2
130210125003,2
132859608002,2
132859605022,5
132859605021,7
132859607003,1
132859607001,2
132859607002,7
132859607004,6
132859609023,7
132859609021,7
132859609022,4
132859603003,7
132859603001,8
130510037001,2
130510009001,10
130510023002,2
130759601002,7
130759601001,7
130759604003,2
130759604001,7
130759604002,7
130759603005,1
130759603004,7
130759603002,7
130759603001,7
130759603003,7
130759602004,2
130759602005,2
130759602002,7
130299203032,6
130299201012,7
130299203051,4
130299203052,4
130299203062,4
130299201021,7
130299201023,1
130670314055,9
132437902002,1
132437902004,2
130390105001,6
130390103014,7
130730303021,4
130730303022,4
131131403072,3
130890220043,4
131350506062,4
131350502101,4
131350502102,9
131350502132,4
131350502082,9
131850101024,6
130670312063,9
131319504004,2
132999502002,7
132999502004,7
132999509002,1
132999509003,7
132999509004,2
132999507002,2
132999504003,2
132999504002,2
132171007003,5
132171007002,6
132171006002,1
132171005022,6
132171005021,7
132171003004,8
131510701072,4
131510701071,4
131510701091,4
131510701092,4
131510701102,4
131510701103,4
131510701101,4
131510701082,7
131510701081,4
131510702023,4
131510703053,4
131510704023,4
130630404112,7
130510108063,9
130510108062,9
130510111092,9
130510111093,3
130510111091,3
131570107031,4
131570107011,7
131570101012,7
130510116001,2
132599504002,6
132599504001,7
131499701003,7
131210102051,3
131210102091,5
131210102092,9
131210089022,9
131210087004,9
131210087001,2
130670303373,3
130670311112,9
132950203023,7
132950203021,8
132950203024,7
133170103012,7
133170103023,7
133170103022,7
133170103024,1
133170101021,7
133170101022,7
131171306021,4
131171306022,4
131899504005,2
131899504001,7
131899504003,7
131899504004,2
131899504002,8
131899503001,7
131899503003,2
131899503002,1
131899501001,7
131899501002,7
132019501001,7
132019503001,7
131530209003,2
131530209001,8
131530209004,8
131530213001,7
130670313082,6
130670313091,7
130670313093,6
130670313092,8
130670313101,5
130510023001,2
130510027003,2
130210124001,2
130210124002,2
130210124004,2
130939703004,2
130939703002,2
130939701002,2
130939701003,7
130939702001,7
130939702002,7
131099701001,7
131099702003,7
131099702004,7
131099702001,1
131099703003,6
130510109012,5
130510110032,8
130510110035,3
130510110034,1
130510110033,4
130510110041,3
130510110043,3
130510111034,9
130510111031,9
132110105001,7
132110104001,7
132110101001,7
132910001011,7
132910002042,7
132910002041,7
132910002011,7
132910002012,7
132070503023,4
132070503021,7
132070503022,4
131210010021,5
131210114103,3
131210114054,9
130550105001,7
130570909043,4
130570909044,9
130570909041,4
130570910072,4
130570910071,3
130570910073,4
130570908031,4
130570908033,3
130570908032,4
130570908043,4
130570908042,4
130570908041,4
130570910084,9
130570910081,3
130570910083,3
130570909025,3
130759602003,1
132330105001,7
132330105003,2
132330105004,2
132330104004,6
130459105021,5
130459108001,7
130459101011,9
130459101012,1
130459102001,7
132330104002,7
132330104005,6
132330103002,7
132330103001,7
132330102003,9
132330102004,7
131150004004,6
131150004002,4
131198903002,7
131198904002,7
131198904003,1
130510042114,4
130510042111,9
130670311143,9
130670311144,5
131171302013,4
131171302012,4
130590004021,5
130590004022,5
131850106042,4
132171001004,7
132050902003,7
132050902001,1
130890232093,4
131210114141,9
131210106033,5
131210106041,5
131210106042,5
131210105081,4
131210105072,2
131210105074,2
131210105113,8
132930102013,7
132930101001,7
132930101002,7
130670302331,3
130690108021,4
130690108023,2
130690108022,1
132050902002,7
132050904001,6
132050904004,2
132050904003,1
132050903003,2
131210123003,8
131210123001,8
131210120002,5
131210119002,5
131210118001,2
131530213003,9
131530213004,2
131530215003,7
131530207002,2
131530207001,2
132231204003,4
132231204001,7
132231204002,4
132299601002,7
132299603001,7
132450011001,10
132450105062,2
132450105063,2
132450104002,2
132450104005,2
132519702002,7
132519702001,7
132519703004,2
132519703001,7
132519705002,7
132519704002,1
132519704001,7
132519704003,2
132519706001,7
131350507204,4
130890234242,4
130890234221,4
130890234222,4
130890234211,5
130890234212,4
130890234213,9
130890233151,4
130890233152,4
130890233141,4
130890233142,2
130890233143,4
130890232061,9
130670313102,6
130670301033,4
130670301031,4
130670301032,4
130670303103,3
130670303102,4
130670303104,4
130670303105,4
130670303101,4
130670303201,9
130570909024,4
130570909022,4
130570909023,4
130570908021,4
130570908023,4
130570910033,9
130570905011,4
131210006001,5
131210041001,2
131210041003,2
131210050001,10
131210055021,5
131210061002,2
131210061004,2
131210063001,2
131210075001,5
131210075003,5
131210078082,2
131210052003,10
131210052001,10
130670303271,3
130670303141,3
130570905012,4
130570905023,4
130570910051,7
130570902003,4
130570902001,4
131719702003,7
131719702004,8
131719702002,1
131719702005,2
131719702001,7
131719701002,7
131719701003,7
131719701001,7
130210132021,2
130210132022,2
130210132023,2
130630405123,4
130630405122,2
130630406132,6
130630406133,4
130630405151,4
130630405152,2
130630406123,4
130630404102,2
131210113033,2
131210113034,2
130771704021,7
131339504001,7
131339502003,2
131339502001,7
130670315032,4
130670303111,4
130670303113,4
130670303114,4
130670303263,3
130670303262,3
130670305022,9
130670305051,9
131210101142,9
131210101143,9
130970806032,9
130970805111,4
130970805112,4
130970803042,9
130970803041,5
130970804041,7
130970804042,4
130970804043,4
130970803031,6
130890234281,2
130459101031,9
130459101041,6
130459101043,7
130459101044,7
131210102083,5
131171306093,3
131171306091,3
131171306072,4
131171306071,3
131210101103,9
132231201022,4
132231201032,4
132231201012,4
132231201013,4
132231205023,4
132231205022,4
132231205025,4
132231205031,4
132231206051,7
132231206052,4
132231206022,4
132231206023,4
132231206024,4
132231202041,9
130890204002,10
130570911034,4
131339503022,4
131339503033,2
131339503032,2
131339503035,8
131339503012,3
131339503011,3
131339503014,3
131390009004,1
131390004004,9
131390016061,4
131171306103,3
131370005001,7
131370005002,1
131370004003,7
131370004002,7
131370004001,7
131370003002,1
131370003001,7
131370003003,1
130470302023,7
130890234282,2
131198902003,7
131390014043,8
131390014041,9
131390015011,4
131390011021,6
130470301001,7
130470301002,7
130470305003,1
130470305002,7
130470305001,7
130470304021,7
130470304022,4
130470307004,1
130470307001,1
130470307005,1
132859605012,2
132859605011,7
132859605013,1
132859605014,6
132859610002,8
132859610004,2
130210101001,2
130210101002,2
130210118004,9
130210118001,5
130210119003,2
130210119002,8
130210120001,8
130210120002,8
130210131022,2
130210131021,2
131950201003,7
130510038001,2
131739502005,7
131739502003,6
131739502001,7
131739501001,7
131739501002,7
130210103001,2
131210118002,5
131210116242,3
131210116241,3
131210102082,5
132437902005,2
132437901002,2
131198901012,1
131198901021,7
131198901023,7
131198903001,7
131510704041,4
131510704043,4
131510702042,4
131510702041,4
131079706004,2
131079704002,7
131079704003,2
132731203004,2
132731203003,2
132731202001,7
132731202002,7
132679502012,1
132679502011,7
132679502022,7
132679502021,7
132679504002,7
132679504001,7
132679504003,8
132679504004,7
132679503001,7
132679503002,7
132679503004,2
132679501004,7
132679501002,7
132679501003,7
130590004011,5
130510115002,4
130510114002,5
130890232041,4
130890231131,9
130890231132,5
130890231111,4
130890218141,9
131210070012,2
131210067003,5
130950113001,1
130950112002,6
130950112001,7
130950005012,9
130950005024,8
130950005021,9
130950005022,8
132070501022,7
132190306001,4
132190304002,3
132190303002,4
132190301001,4
130630405154,9
130630405132,4
130630405133,4
130259601003,7
130259601002,7
130259602001,7
130259602002,7
130259603002,7
130259603001,7
130390106013,1
130390106011,1
130390106021,7
130390103023,7
132910002052,7
132910002051,7
132910002031,7
132910002032,7
133159603001,7
133159604001,7
131350503223,3
130210135043,4
130510036012,2
132759608005,7
132130102011,7
130890232141,9
132450109052,7
132450107102,6
130670302282,5
131210114211,9
130590019001,10
132551612003,2
131210104002,9
130830403002,7
130351501001,7
130670302152,4
131210070023,2
131210038001,5
132971104001,7
131131404033,4
133130001024,7
130630403034,2
131210094021,5
130670303283,3
132859601003,1
130510037002,2
130510106016,1
130210115002,2
133130012006,6
131530211033,4
133059703002,5
132099503001,7
130890228002,3
132450105041,2
131350507182,3
130099705001,5
131210110002,2
130890220082,5
130199704003,2
131210101102,9
131210005002,10
131210029001,10
130339502002,7
132799702004,2
131350507273,4
130890222042,9
132150115004,2
130390103011,6
131770203002,7
130550102003,7
132971105051,4
130670302262,4
130510040024,8
133130006002,7
132150108011,8
130510042123,4
131171304101,4
130299203061,9
130730301025,3
132330104003,6
131150012003,6
130210120004,8
130210105002,2
131350505291,4
131350506072,4
130059702021,7
130890202002,10
130970803032,7
131210010012,10
131350504292,4
130210117026,2
133130012004,6
132150012001,1
130670315034,4
131171301043,4
131430103021,7
131150017024,2
131210080002,2
131230802003,7
132971102002,7
131850114012,9
131759504004,2
133119501001,7
132470601022,3
130099707012,2
131131405011,4
132619501001,7
130670313111,9
130670307003,5
131350504253,4
132999506001,4
131759502011,9
130311104031,5
130630404151,6
130771704041,4
130670302273,9
132799701002,2
130179604003,2
130470306003,8
131390010041,9
131679603002,7
130279605001,1
130890215043,9
131911102002,7
132379602022,2
131530211052,9
132999502001,7
130510108061,9
130510042113,8
132050903002,2
131198901011,1
130790702013,7
131210077043,2
130210139002,2
130591504001,5
132579704004,7
132419703021,7
131131402071,9
131350505113,9
131530212011,4
130459109002,7
130510042093,1
132130106002,7
132150032003,2
132532001001,7
130159609021,4
131350505492,4
131210105163,4
131210101221,9
130771707004,1
131210106043,2
130570910031,9
131210078072,2
130719701002,7
131210089021,9
130351502005,7
130039602001,7
131510703061,9
131270008002,2
132450103004,5
130159608011,7
132470603091,4
130950106022,2
131390014021,4
132150010003,1
130771704022,4
130670305023,4
130950015003,2
132450105092,2
130950110002,7
130970803011,4
132950207005,1
130630405092,4
130730301021,3
130590017001,8
130950106011,2
132231206032,4
131210070024,2
131350502121,4
130530202011,8
131350504313,4
130670302362,3
131210093004,3
131030304021,4
130670315093,4
132130107003,7
132150025001,5
131530211133,4
130670303443,5
130890234272,4
130670301063,9
131790101011,6
130390106012,8
131510701073,4
130670304053,5
131171305082,4
131530215002,7
132450104001,2
131350507201,3
131210070013,2
132190303001,4
130670302143,4
130670302223,4
130890212112,3
130890219073,2
132450001001,1
133039504002,8
132650102003,7
130730304011,7
130890218094,3
132150024001,2
130890235072,2
130890215022,3
131350504272,4
131210098013,3
130131801081,4
131350506091,4
131350505431,4
132759604001,7
132859609011,2
132879703003,7
130890209004,10
131510703071,4
130670302093,4
131171306033,9
131999708005,2
132171002011,4
131210116141,9
130210129002,2
131099703002,6
